"﻿""Data Source""",World Development Indicators,
Last Updated Date,2019-06-28,
Country Name,Country Code,Indicator Name,Indicator Code,Indicator Value
"Bahamas, The",BHS,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.151745068285281
"Bahamas, The",BHS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
"Bahamas, The",BHS,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.222205372313173
"Bahamas, The",BHS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.210285478447761
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.52006971856257
"Bahamas, The",BHS,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,99.6965098634295
"Bahamas, The",BHS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2409.219
"Bahamas, The",BHS,CO2 emissions (kt),EN.ATM.CO2E.KT,2416.553
"Bahamas, The",BHS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.232076084088908
"Bahamas, The",BHS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
"Bahamas, The",BHS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
"Bahamas, The",BHS,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.38432581100141
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2101.43187833628
"Bahamas, The",BHS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,
"Bahamas, The",BHS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,63.9041371114763
"Bahamas, The",BHS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.21051288380392
"Bahamas, The",BHS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,
"Bahamas, The",BHS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,
"Bahamas, The",BHS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,
"Bahamas, The",BHS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,
"Bahamas, The",BHS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,
"Bahamas, The",BHS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,
"Bahamas, The",BHS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Bahamas, The",BHS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.89220417348978
"Bahamas, The",BHS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,8817.8
"Bahamas, The",BHS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1292
"Bahamas, The",BHS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
"Bahamas, The",BHS,Forest area (% of land area),AG.LND.FRST.ZS,51.4485514485514
"Bahamas, The",BHS,Forest area (sq. km),AG.LND.FRST.K2,5150
"Bahamas, The",BHS,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,52.902805175
"Bahamas, The",BHS,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.961885435
"Bahamas, The",BHS,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,121.8844757
"Bahamas, The",BHS,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,51.94091974
"Bahamas, The",BHS,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,6581.648438
"Bahamas, The",BHS,Arable land (% of land area),AG.LND.ARBL.ZS,0.799200799200799
"Bahamas, The",BHS,Agricultural land (% of land area),AG.LND.AGRI.ZS,1.3986013986014
"Bahamas, The",BHS,Agricultural land (sq. km),AG.LND.AGRI.K2,140
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.245
Bosnia and Herzegovina,BIH,Urban population,SP.URB.TOTL,1603630
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,-0.0590360925903149
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3323929
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,-0.826854592009436
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1
Bosnia and Herzegovina,BIH,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.5
Bosnia and Herzegovina,BIH,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7
Bosnia and Herzegovina,BIH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,
Bosnia and Herzegovina,BIH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.99520666092244
Bosnia and Herzegovina,BIH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Bosnia and Herzegovina,BIH,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,89
Bosnia and Herzegovina,BIH,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.39514750796966
Bosnia and Herzegovina,BIH,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0
Bosnia and Herzegovina,BIH,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1.39550157071326
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.923661971830986
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.3279
Bosnia and Herzegovina,BIH,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
Bosnia and Herzegovina,BIH,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.111713853
Bosnia and Herzegovina,BIH,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.050628051
Bosnia and Herzegovina,BIH,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.061085802
Bosnia and Herzegovina,BIH,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.493228498579901
Bosnia and Herzegovina,BIH,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-7.4235
Bosnia and Herzegovina,BIH,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Bosnia and Herzegovina,BIH,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Bosnia and Herzegovina,BIH,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,130
Bosnia and Herzegovina,BIH,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-10.7965922765158
Bosnia and Herzegovina,BIH,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1123.740018
Bosnia and Herzegovina,BIH,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-31.5784680081491
Bosnia and Herzegovina,BIH,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,3140.172
Bosnia and Herzegovina,BIH,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,755
Bosnia and Herzegovina,BIH,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-13.4431376717436
Bosnia and Herzegovina,BIH,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27108.4002030228
Bosnia and Herzegovina,BIH,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-7.25129468052129
Bosnia and Herzegovina,BIH,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1495.7092026725
Bosnia and Herzegovina,BIH,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,78.1461322777503
Bosnia and Herzegovina,BIH,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17374.246
Bosnia and Herzegovina,BIH,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.592835974014188
Bosnia and Herzegovina,BIH,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.558455281465273
Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.38493881859933
Bosnia and Herzegovina,BIH,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,18.4232228269833
Bosnia and Herzegovina,BIH,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4096.039
Bosnia and Herzegovina,BIH,CO2 emissions (kt),EN.ATM.CO2E.KT,22233.021
Bosnia and Herzegovina,BIH,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.24866409364256
Bosnia and Herzegovina,BIH,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.56688108197262
Bosnia and Herzegovina,BIH,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,348.365
Bosnia and Herzegovina,BIH,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.84164088278028
Bosnia and Herzegovina,BIH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2246.91967844728
Bosnia and Herzegovina,BIH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3446.76666750907
Bosnia and Herzegovina,BIH,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,208.624523107984
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,40.7500602307998
Bosnia and Herzegovina,BIH,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Bosnia and Herzegovina,BIH,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Bosnia and Herzegovina,BIH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,35.5173075692623
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.31351973894683
Bosnia and Herzegovina,BIH,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Bosnia and Herzegovina,BIH,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.191950860579692
Bosnia and Herzegovina,BIH,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,35.5173075692623
Bosnia and Herzegovina,BIH,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,63.9772218312112
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bosnia and Herzegovina,BIH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.45426242919083
Bosnia and Herzegovina,BIH,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3732.1
Bosnia and Herzegovina,BIH,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1028
Bosnia and Herzegovina,BIH,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Bosnia and Herzegovina,BIH,Forest area (% of land area),AG.LND.FRST.ZS,42.67578125
Bosnia and Herzegovina,BIH,Forest area (sq. km),AG.LND.FRST.K2,21850
Bosnia and Herzegovina,BIH,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.128200576
Bosnia and Herzegovina,BIH,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.056860407
Bosnia and Herzegovina,BIH,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,29.03381348
Bosnia and Herzegovina,BIH,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.071340169
Bosnia and Herzegovina,BIH,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,36.42740631
Bosnia and Herzegovina,BIH,Arable land (% of land area),AG.LND.ARBL.ZS,20.0390625
Bosnia and Herzegovina,BIH,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.14453125
Bosnia and Herzegovina,BIH,Agricultural land (sq. km),AG.LND.AGRI.K2,22090
Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.595
Belarus,BLR,Urban population,SP.URB.TOTL,7455039
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,0.452596435271408
Belarus,BLR,"Population, total",SP.POP.TOTL,9485386
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.13567466715245
Belarus,BLR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0
Belarus,BLR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.3
Belarus,BLR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7
Belarus,BLR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.892547607422
Belarus,BLR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.989269971847534
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.40224466411063
Belarus,BLR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Belarus,BLR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,37
Belarus,BLR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.35349335261767
Belarus,BLR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,
Belarus,BLR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.35349335261769
Belarus,BLR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.45294117647059
Belarus,BLR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,1.514
Belarus,BLR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.1343217872209
Belarus,BLR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0
Belarus,BLR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Belarus,BLR,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Belarus,BLR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.0219585515265367
Belarus,BLR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-30.0435378
Belarus,BLR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Belarus,BLR,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Belarus,BLR,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,23
Belarus,BLR,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-30.9810860251834
Belarus,BLR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,13905.150183729
Belarus,BLR,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-10.8831896626726
Belarus,BLR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,16619.6613102392
Belarus,BLR,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,516
Belarus,BLR,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-40.8628458111616
Belarus,BLR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,109647.238750262
Belarus,BLR,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-98.6679786117466
Belarus,BLR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,12276.3217875438
Belarus,BLR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.12820512820513
Belarus,BLR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3256.296
Belarus,BLR,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.37371491811297
Belarus,BLR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.353667508307102
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.70195770525782
Belarus,BLR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,29.2908292908293
Belarus,BLR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,18599.024
Belarus,BLR,CO2 emissions (kt),EN.ATM.CO2E.KT,63497.772
Belarus,BLR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.983082496641691
Belarus,BLR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,61.1688611688612
Belarus,BLR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,38840.864
Belarus,BLR,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.28851338252452
Belarus,BLR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2928.52021597737
Belarus,BLR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3679.9788400689
Belarus,BLR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,163.300298336344
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.7708695317313
Belarus,BLR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.501731119065782
Belarus,BLR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,171000000
Belarus,BLR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.815679830995834
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.06214424036148
Belarus,BLR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Belarus,BLR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,97.8669092189426
Belarus,BLR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.313948711930051
Belarus,BLR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Belarus,BLR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.47207227542048
Belarus,BLR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3358.7
Belarus,BLR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,618
Belarus,BLR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.355104463340995
Belarus,BLR,Forest area (% of land area),AG.LND.FRST.ZS,42.6301064968239
Belarus,BLR,Forest area (sq. km),AG.LND.FRST.K2,86534.00390625
Belarus,BLR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0
Belarus,BLR,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0
Belarus,BLR,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,0
Belarus,BLR,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Belarus,BLR,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Belarus,BLR,Arable land (% of land area),AG.LND.ARBL.ZS,28.0006679504812
Belarus,BLR,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.0354891269939
Belarus,BLR,Agricultural land (sq. km),AG.LND.AGRI.K2,85327.001953125
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.724
Belize,BLZ,Urban population,SP.URB.TOTL,175155
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2.19397041149562
Belize,BLZ,"Population, total",SP.POP.TOTL,383071
Belize,BLZ,Population growth (annual %),SP.POP.GROW,1.92457576999509
Belize,BLZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,13.9
Belize,BLZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4.6
Belize,BLZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.503
